infa;infb;infc;infd;infe;inff;infg;infg;infi;infj;infk;infl;infm;infn;info;infp;infq;infr;infs;inft;infu;infv;infw;infx;infy;infz;data1;data2;data3;data4
20240130;102008767;INDNEGOCIO;7;1;20230422;2;1086.95;REG;;0;1073.45;0;0;0;0;0;13.5;1073.45;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008767;INDNEGOCIO;7;2;20230522;2;1005.41;REG;;649.37;135.03;0;0;0;0;0;221.01;135.03;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008767;INDNEGOCIO;7;3;20230622;2;986.61;REG;;670.68;113.72;0;0;0;0;0;202.21;113.72;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008767;INDNEGOCIO;7;4;20230722;2;966.95;REG;;700.3;84.1;0;0;0;0;0;182.55;84.1;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008767;INDNEGOCIO;7;5;20230822;2;946.03;REG;;725.37;59.03;0;0;0;0;0;161.63;59.03;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008767;INDNEGOCIO;7;6;20230922;2;921.37;REG;;754.28;30.09;0;0;0;0;0;137;30.09;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002983;INDNEGOCIO;7;1;20221205;2;1558.25;REG;;927.87;180.62;0;0;0;0;0;449.76;180.62;0;0;0;0;0;0;0;0;0;19000101;20221111
20240130;103002983;INDNEGOCIO;7;2;20230104;2;1546;REG;;966.21;142.28;0;0;0;0;0;437.51;142.28;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002983;INDNEGOCIO;7;3;20230204;2;1522.81;REG;;996.29;112.2;0;0;0;0;0;414.32;112.2;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002983;INDNEGOCIO;7;4;20230304;2;1507.62;REG;;1039.77;68.72;0;0;0;0;0;399.13;68.72;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002983;INDNEGOCIO;7;5;20230404;2;1482.61;REG;;1069.86;38.65;0;0;0;0;0;374.1;38.65;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010499;CREDIND;7;1;20231207;3;0;REG;;653.56;254.11;0;0;0;0;0;18.5;0;0;653.56;254.11;0;0;0;0;0;18.5;20231126;20231126
20240130;102010499;CREDIND;7;2;20240108;2;953.45;REG;;675.56;232.11;0;0;0;0;0;45.78;232.11;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010499;CREDIND;7;3;20240207;1;926.17;REG;;728.62;179.05;0;0;0;0;0;18.5;130.34;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010499;CREDIND;7;4;20240307;0;926.17;REG;;774.48;133.19;0;0;0;0;0;18.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010499;CREDIND;7;5;20240408;0;926.17;REG;;807.03;100.64;0;0;0;0;0;18.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010499;CREDIND;7;6;20240507;0;926.19;REG;;860.75;46.94;0;0;0;0;0;18.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;119000058;CONSTRNEG;7;1;20231012;3;0;REG;;0;3154.72;0;0;0;0;0;7;0;0;0;3154.72;0;0;0;0;0;7;20231119;20231119
20240130;119000058;CONSTRNEG;7;2;20231113;3;0;REG;;1275.31;351.48;0;0;0;0;0;15.28;0;0;1275.31;351.48;0;0;0;0;0;15.28;20231119;20231119
20240130;119000058;CONSTRNEG;7;3;20231212;2;1705.33;REG;;1349.34;277.45;0;0;0;0;0;78.54;277.45;0;0;0;0;0;0;0;0;0;19000101;
20240130;119000058;CONSTRNEG;7;4;20240112;2;1660.61;REG;;1375.81;250.98;0;0;0;0;0;33.82;250.98;0;0;0;0;0;0;0;0;0;19000101;
20240130;119000058;CONSTRNEG;7;5;20240212;1;1633.79;REG;;1422.63;204.16;0;0;0;0;0;7;117.71;0;0;0;0;0;0;0;0;0;19000101;
20240130;119000058;CONSTRNEG;7;6;20240312;0;1633.79;REG;;1481.26;145.53;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;119000058;CONSTRNEG;7;7;20240412;0;1633.79;REG;;1521.47;105.32;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;119000058;CONSTRNEG;7;8;20240513;0;1633.72;REG;;1573.18;53.54;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009753;INDNEGOCIO;7;1;20230907;2;1988.56;REG;;0;1951.56;0;0;0;0;0;37;1951.56;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009753;INDNEGOCIO;7;2;20231007;2;1859.99;REG;;1425.91;209.63;0;0;0;0;0;224.45;209.63;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009753;INDNEGOCIO;7;3;20231107;2;1813.66;REG;;1470.3;165.24;0;0;0;0;0;178.12;165.24;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009753;INDNEGOCIO;7;4;20231207;2;1767.04;REG;;1527.1;108.44;0;0;0;0;0;131.5;108.44;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009753;INDNEGOCIO;7;5;20240108;2;1712.34;REG;;1576.69;58.83;0;0;0;0;0;76.82;58.83;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008769;INDNEGOCIO;7;1;20230408;2;776.3;REG;;0;772.8;0;0;0;0;0;3.5;772.8;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008769;INDNEGOCIO;7;2;20230508;2;733.45;REG;;461.65;102.55;0;0;0;0;0;169.25;102.55;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008769;INDNEGOCIO;7;3;20230608;2;718.97;REG;;477.74;86.46;0;0;0;0;0;154.77;86.46;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008769;INDNEGOCIO;7;4;20230708;2;705.99;REG;;500.18;64.02;0;0;0;0;0;141.79;64.02;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008769;INDNEGOCIO;7;5;20230808;2;690.37;REG;;519.22;44.98;0;0;0;0;0;126.17;44.98;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008769;INDNEGOCIO;7;6;20230908;2;672.81;REG;;541.21;22.96;0;0;0;0;0;108.64;22.96;0;0;0;0;0;0;0;0;0;19000101;
20240130;105001520;CREDIND;7;1;20230705;2;2584.15;REG;;0;2560.65;0;0;0;0;0;23.5;2560.65;0;0;0;0;0;0;0;0;0;19000101;
20240130;105001520;CREDIND;7;2;20230805;2;1452.85;REG;;875.3;279.1;0;0;0;0;0;298.45;279.1;0;0;0;0;0;0;0;0;0;19000101;
20240130;105001520;CREDIND;7;3;20230905;2;1428.07;REG;;932.96;230.24;0;0;0;0;0;264.87;230.24;0;0;0;0;0;0;0;0;0;19000101;
20240130;105001520;CREDIND;7;4;20231005;2;1403.05;REG;;1001.36;172.27;0;0;0;0;0;229.42;172.27;0;0;0;0;0;0;0;0;0;19000101;
20240130;105001520;CREDIND;7;5;20231106;2;1362.65;REG;;1055.58;126.32;0;0;0;0;0;180.75;126.32;0;0;0;0;0;0;0;0;0;19000101;
20240130;105001520;CREDIND;7;6;20231205;2;1328.89;REG;;1134.8;59.15;0;0;0;0;0;134.94;59.15;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010501;CREDIND;7;1;20231207;2;892.57;REG;;580.96;225.87;0;0;0;0;0;85.74;225.87;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010501;CREDIND;7;2;20240108;2;859.53;REG;;600.51;206.32;0;0;0;0;0;52.7;206.32;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010501;CREDIND;7;3;20240207;1;835.33;REG;;647.67;159.16;0;0;0;0;0;28.5;115.85;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010501;CREDIND;7;4;20240307;0;835.33;REG;;688.44;118.39;0;0;0;0;0;28.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010501;CREDIND;7;5;20240408;0;835.33;REG;;717.37;89.46;0;0;0;0;0;28.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010501;CREDIND;7;6;20240507;0;835.27;REG;;765.05;41.72;0;0;0;0;0;28.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;1;20230905;2;3414.55;REG;;0;3400.55;0;0;0;0;0;14;3400.55;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010112;INDNEGOCIO;7;1;20231012;3;0;REG;;0;2149.9;0;0;0;0;0;22;0;0;0;2149.9;0;0;0;0;0;22;20231126;20231126
20240130;102009754;INDNEGOCIO;7;2;20231005;2;1003.17;REG;;549.84;373.81;0;0;0;0;0;79.52;373.81;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;3;20231106;2;985.25;REG;;542.79;380.86;0;0;0;0;0;61.6;380.86;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;4;20231205;2;971.81;REG;;595.37;328.28;0;0;0;0;0;48.16;328.28;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;5;20240105;2;952.9;REG;;591.54;332.11;0;0;0;0;0;29.25;332.11;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;6;20240205;1;937.65;REG;;610.59;313.06;0;0;0;0;0;14;251.72;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;7;20240305;0;937.65;REG;;649.47;274.18;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;8;20240405;0;937.65;REG;;651.17;272.48;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;9;20240506;0;937.65;REG;;672.15;251.5;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;10;20240605;0;937.65;REG;;701.32;222.33;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;11;20240705;0;937.65;REG;;723.17;200.48;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;12;20240805;0;937.65;REG;;739.67;183.98;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;13;20240905;0;937.65;REG;;763.49;160.16;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;14;20241005;0;937.65;REG;;792.52;131.13;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;15;20241105;0;937.65;REG;;813.6;110.05;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;16;20241205;0;937.65;REG;;842.55;81.1;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;17;20250106;0;937.65;REG;;865.08;58.57;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009754;INDNEGOCIO;7;18;20250205;0;937.58;REG;;895.68;27.9;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010112;INDNEGOCIO;7;2;20231113;3;0;REG;;474.52;238.79;0;0;0;0;0;29.02;0;0;474.52;238.79;0;0;0;0;0;29.02;20231126;20231126
20240130;102010112;INDNEGOCIO;7;3;20231212;2;764.22;REG;;513.3;200.01;0;0;0;0;0;50.91;200.01;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010112;INDNEGOCIO;7;4;20240112;2;745.93;REG;;517.8;195.51;0;0;0;0;0;32.62;195.51;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010112;INDNEGOCIO;7;5;20240212;1;735.31;REG;;536.5;176.81;0;0;0;0;0;22;101.9;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010112;INDNEGOCIO;7;6;20240312;0;735.31;REG;;566.21;147.1;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010112;INDNEGOCIO;7;7;20240412;0;735.31;REG;;576.34;136.97;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010112;INDNEGOCIO;7;8;20240513;0;735.31;REG;;597.16;116.15;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010112;INDNEGOCIO;7;9;20240612;0;735.31;REG;;621.83;91.48;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010112;INDNEGOCIO;7;10;20240712;0;735.31;REG;;643.56;69.75;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010112;INDNEGOCIO;7;11;20240812;0;735.31;REG;;664.44;48.87;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010112;INDNEGOCIO;7;12;20240912;0;735.21;REG;;688.34;24.87;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008770;INDNEGOCIO;7;1;20230422;2;1036.39;REG;;0;1012.89;0;0;0;0;0;23.5;1012.89;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008770;INDNEGOCIO;7;2;20230522;2;944.21;REG;;602.98;125.39;0;0;0;0;0;215.84;125.39;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008770;INDNEGOCIO;7;3;20230622;2;927.25;REG;;622.78;105.59;0;0;0;0;0;198.88;105.59;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008770;INDNEGOCIO;7;4;20230722;2;909.37;REG;;650.27;78.1;0;0;0;0;0;181;78.1;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008770;INDNEGOCIO;7;5;20230822;2;888.77;REG;;673.56;54.81;0;0;0;0;0;160.4;54.81;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008770;INDNEGOCIO;7;6;20230922;2;866.25;REG;;700.41;27.94;0;0;0;0;0;137.9;27.94;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;1;20230705;2;2750.55;REG;;0;2743.55;0;0;0;0;0;7;2743.55;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;2;20230805;2;972.28;REG;;538.45;323.32;0;0;0;0;0;110.51;323.32;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;3;20230905;2;957.07;REG;;556.77;305;0;0;0;0;0;95.3;305;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;4;20231005;2;942.48;REG;;585.1;276.67;0;0;0;0;0;80.71;276.67;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;5;20231106;2;922.32;REG;;586.9;274.87;0;0;0;0;0;60.55;274.87;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;6;20231205;2;906.85;REG;;631.74;230.03;0;0;0;0;0;45.08;230.03;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;7;20240105;2;886.02;REG;;637.11;224.66;0;0;0;0;0;24.25;224.66;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;8;20240205;1;868.77;REG;;658.79;202.98;0;0;0;0;0;7;163.16;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;9;20240305;0;868.77;REG;;693.05;168.72;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;10;20240405;0;868.77;REG;;704.8;156.97;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;11;20240506;0;868.77;REG;;728.79;132.98;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;12;20240605;0;868.77;REG;;757.14;104.63;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;13;20240705;0;868.77;REG;;782.06;79.71;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;14;20240805;0;868.77;REG;;805.98;55.79;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002991;INDNEGOCIO;7;15;20240905;0;868.68;REG;;833.32;28.36;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010503;CREDIND;7;1;20231207;3;0;REG;;653.56;254.11;0;0;0;0;0;36.5;0;0;653.56;254.11;0;0;0;0;0;36.5;20231115;20231115
20240130;102010503;CREDIND;7;2;20240108;2;971.45;REG;;675.56;232.11;0;0;0;0;0;63.78;232.11;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010503;CREDIND;7;3;20240207;1;944.17;REG;;728.62;179.05;0;0;0;0;0;36.5;130.34;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010503;CREDIND;7;4;20240307;0;944.17;REG;;774.48;133.19;0;0;0;0;0;36.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010503;CREDIND;7;5;20240408;0;944.17;REG;;807.03;100.64;0;0;0;0;0;36.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010503;CREDIND;7;6;20240507;0;944.19;REG;;860.75;46.94;0;0;0;0;0;36.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010113;CONSTRNEG;7;1;20231012;3;0;REG;;0;3808.65;0;0;0;0;0;39;0;0;0;3808.65;0;0;0;0;0;39;20231126;20231126
20240130;102010113;CONSTRNEG;7;2;20231113;3;0;REG;;978.55;429.08;0;0;0;0;0;52;0;0;978.55;429.08;0;0;0;0;0;52;20231126;20231126
20240130;102010113;CONSTRNEG;7;3;20231212;2;1499.06;REG;;1048.83;358.8;0;0;0;0;0;91.43;358.8;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010113;CONSTRNEG;7;4;20240112;2;1466.07;REG;;1057.47;350.16;0;0;0;0;0;58.44;350.16;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010113;CONSTRNEG;7;5;20240212;1;1446.63;REG;;1091.52;316.11;0;0;0;0;0;39;182.31;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010113;CONSTRNEG;7;6;20240312;0;1446.63;REG;;1145.07;262.56;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010113;CONSTRNEG;7;7;20240412;0;1446.63;REG;;1163.55;244.08;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010113;CONSTRNEG;7;8;20240513;0;1446.63;REG;;1201.03;206.6;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010113;CONSTRNEG;7;9;20240612;0;1446.63;REG;;1245.21;162.42;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010113;CONSTRNEG;7;10;20240712;0;1446.63;REG;;1284;123.63;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010113;CONSTRNEG;7;11;20240812;0;1446.63;REG;;1321.16;86.47;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010113;CONSTRNEG;7;12;20240912;0;1446.53;REG;;1363.61;43.92;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009765;CREDIND;7;1;20230906;2;345.37;REG;;0;541.56;0;0;35.31;0;0;68.5;345.37;0;0;196.19;0;0;35.31;0;0;68.5;19000101;20231007
20240130;102009765;CREDIND;7;2;20231006;2;486.96;REG;;303.01;53.97;0;0;0;0;0;129.98;53.97;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009765;CREDIND;7;3;20231106;2;477.49;REG;;331.39;38.91;0;0;0;0;0;107.19;38.91;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009765;CREDIND;7;4;20231206;2;466.83;REG;;365.6;19.73;0;0;0;0;0;81.5;19.73;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008782;INDNEGOCIO;7;1;20230422;2;938.47;REG;;0;934.97;0;0;0;0;0;3.5;934.97;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008782;INDNEGOCIO;7;2;20230522;2;853;REG;;556.59;115.74;0;0;0;0;0;180.67;115.74;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008782;INDNEGOCIO;7;3;20230622;2;837.89;REG;;574.86;97.47;0;0;0;0;0;165.56;97.47;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008782;INDNEGOCIO;7;4;20230722;2;821.77;REG;;600.24;72.09;0;0;0;0;0;149.44;72.09;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008782;INDNEGOCIO;7;5;20230822;2;803.01;REG;;621.74;50.59;0;0;0;0;0;130.68;50.59;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008782;INDNEGOCIO;7;6;20230922;2;782.46;REG;;646.57;25.79;0;0;0;0;0;110.1;25.79;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;1;20230706;2;1554.38;REG;;0;1550.88;0;0;0;0;0;3.5;1550.88;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;2;20230807;2;443.08;REG;;210.66;186.56;0;0;0;0;0;45.86;186.56;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;3;20230906;2;438.76;REG;;229.89;167.33;0;0;0;0;0;41.54;167.33;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;4;20231006;2;432.04;REG;;237.92;159.3;0;0;0;0;0;34.82;159.3;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;5;20231106;2;424.52;REG;;241.11;156.11;0;0;0;0;0;27.3;156.11;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;6;20231206;2;416.67;REG;;254.65;142.57;0;0;0;0;0;19.45;142.57;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;7;20240106;2;407.92;REG;;259.02;138.2;0;0;0;0;0;10.7;138.2;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;8;20240206;1;400.72;REG;;268.37;128.85;0;0;0;0;0;3.5;99.35;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;9;20240306;0;400.72;REG;;285.88;111.34;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;10;20240406;0;400.72;REG;;288.4;108.82;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;11;20240506;0;400.72;REG;;302.04;95.18;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;12;20240606;0;400.72;REG;;309.72;87.5;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;13;20240706;0;400.72;REG;;323.42;73.8;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;14;20240806;0;400.72;REG;;332.6;64.62;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;15;20240906;0;400.72;REG;;344.61;52.61;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;16;20241007;0;400.72;REG;;357.06;40.16;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;17;20241106;0;400.72;REG;;370.85;26.37;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002992;CONSTRNEG;7;18;20241206;0;400.71;REG;;383.8;13.41;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;100000011;INDNEGOCIO;7;1;20220301;2;2320.65;REG;;1862.21;402.06;0;0;0;0;0;2056.38;254.08;0;0;147.98;0;0;0;0;0;1852.02;19000101;20231113
20240130;100000011;INDNEGOCIO;7;2;20220401;2;4283.3;REG;;1910.56;363.02;0;0;0;0;0;2009.72;351.07;0;0;0;0;0;0;0;0;0;19000101;
20240130;100000011;INDNEGOCIO;7;3;20220501;2;4292.71;REG;;2014.49;268.64;0;0;0;0;0;2009.58;268.64;0;0;0;0;0;0;0;0;0;19000101;
20240130;100000011;INDNEGOCIO;7;4;20220601;2;4277.67;REG;;2105.28;187.93;0;0;0;0;0;1984.46;187.93;0;0;0;0;0;0;0;0;0;19000101;
20240130;100000011;INDNEGOCIO;7;5;20220701;2;4076.89;REG;;2107.46;90.91;0;0;0;0;0;1878.52;90.91;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009766;CREDIND;7;1;20230906;3;0;REG;;0;541.56;0;0;97.48;0;0;39;0;0;0;541.56;0;0;97.48;0;0;39;20231008;20231008
20240130;102009766;CREDIND;7;2;20231006;2;457.46;REG;;303.01;53.97;0;0;0;0;0;100.48;53.97;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009766;CREDIND;7;3;20231106;2;447.99;REG;;331.39;38.91;0;0;0;0;0;77.69;38.91;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009766;CREDIND;7;4;20231206;2;437.33;REG;;365.6;19.73;0;0;0;0;0;52;19.73;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010114;INDNEGOCIO;7;1;20231012;2;4552.72;REG;;0;4505.72;0;0;0;0;0;47;4505.72;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010114;INDNEGOCIO;7;2;20231113;2;1789.48;REG;;1143.39;507.05;0;0;0;0;0;139.04;507.05;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010114;INDNEGOCIO;7;3;20231212;2;1759.67;REG;;1226.38;424.06;0;0;0;0;0;109.23;424.06;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010114;INDNEGOCIO;7;4;20240112;2;1720.48;REG;;1236.54;413.9;0;0;0;0;0;70.04;413.9;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010114;INDNEGOCIO;7;5;20240212;1;1697.44;REG;;1276.74;373.7;0;0;0;0;0;47;215.53;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010114;INDNEGOCIO;7;6;20240312;0;1697.44;REG;;1340.01;310.43;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010114;INDNEGOCIO;7;7;20240412;0;1697.44;REG;;1361.82;288.62;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010114;INDNEGOCIO;7;8;20240513;0;1697.44;REG;;1406.1;244.34;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010114;INDNEGOCIO;7;9;20240612;0;1697.44;REG;;1458.32;192.12;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010114;INDNEGOCIO;7;10;20240712;0;1697.44;REG;;1504.18;146.26;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010114;INDNEGOCIO;7;11;20240812;0;1697.44;REG;;1548.14;102.3;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102010114;INDNEGOCIO;7;12;20240912;0;1697.35;REG;;1598.38;51.97;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;19000101;
